[17:06:06.536] [info]   Save131_F3D415A1_1_6131323334343536_DawnstarSanctuary_001921_20211215040620_26_1 -- player '' () at 'Dawnstar Sanctuary', playtime 
[17:06:06.536] [info]   Save133_F3D415A1_1_6131323334343536_MarkarthUnderStoneKeep_001928_20211215041344_26_1 -- player '' () at 'Understone Keep', playtime 
[17:06:06.536] [info]   Save134_F3D415A1_1_6131323334343536_Tamriel_001932_20211215041750_27_1 -- player '' () at 'Skyrim', playtime 
[17:06:06.536] [info]   Save136_F3D415A1_1_6131323334343536_DLC1Arkngthamz01_001950_20211215043656_27_1 -- player '' () at 'Arkngthamz', playtime 
[17:06:06.536] [info]   Save137_F3D415A1_1_6131323334343536_DLC1Arkngthamz01_001959_20211215044543_27_1 -- player '' () at 'Arkngthamz', playtime 
[17:06:06.536] [info]   Save138_F3D415A1_1_6131323334343536_DLC1Arkngthamz01_002002_20211215044913_27_1 -- player '' () at 'Arkngthamz', playtime 
[17:06:06.536] [info]   Save139_F3D415A1_1_6131323334343536_WhiterunWorld_002025_20211215051249_27_1 -- player '' () at 'Whiterun', playtime 
[17:06:06.536] [info]   Save140_F3D415A1_1_6131323334343536_WhiterunArcadiasCauldron_002029_20211215051639_27_1 -- player '' () at 'Arcadia's Cauldron', playtime 
[17:06:06.536] [info]   Save142_F3D415A1_1_6131323334343536_WhiterunBreezehome_002034_20211215052510_27_1 -- player '' () at 'Breezehome', playtime 
[17:06:06.536] [info]   Save143_F3D415A1_1_6131323334343536_Tamriel_002042_20211215053425_27_1 -- player '' () at 'Skyrim', playtime 
[17:06:06.536] [info]   Save144_F3D415A1_1_6131323334343536_HighHrothgar_002043_20211215053604_27_1 -- player '' () at 'High Hrothgar', playtime 
[17:06:06.536] [info]   Save145_F3D415A1_1_6131323334343536_HighHrothgar_002047_20211215053959_27_1 -- player '' () at 'High Hrothgar', playtime 
[17:06:06.536] [info]   Save146_F3D415A1_1_6131323334343536_HighHrothgar_002056_20211215054859_28_1 -- player '' () at 'High Hrothgar', playtime 
[17:06:06.536] [info]   Save147_F3D415A1_1_6131323334343536_DustmansCairn01_002102_20211215055516_28_1 -- player '' () at 'Dustman's Cairn', playtime 
[17:06:06.536] [info]   Save148_F3D415A1_1_6131323334343536_DustmansCairn02_002107_20211215060012_28_1 -- player '' () at 'Dustman's Crypt', playtime 
[17:06:06.536] [info]   Save149_F3D415A1_1_6131323334343536_WhiterunWorld_002125_20211215061810_28_1 -- player '' () at 'Whiterun', playtime 
[17:06:06.536] [info]   Save150_F3D415A1_1_6131323334343536_WhiterunWorld_002136_20211215063052_28_1 -- player '' () at 'Whiterun', playtime 
[17:06:06.536] [info]   Save151_F3D415A1_1_6131323334343536_WhiterunUnderforge_002137_20211216003946_28_1 -- player '' () at 'The Underforge', playtime 
[17:06:06.536] [info]   Save152_F3D415A1_1_6131323334343536_GallowsRock01_002141_20211216004352_28_1 -- player '' () at 'Gallows Rock', playtime 
[17:06:06.536] [info]   Save153_F3D415A1_1_6131323334343536_GallowsRock01_002150_20211216005257_28_1 -- player '' () at 'Gallows Rock', playtime 
[17:06:06.536] [info]   Save154_F3D415A1_1_6131323334343536_WhiterunBelethorsGeneralGoods_002315_20211216021729_28_1 -- player '' () at 'Belethor's General Goods', playtime 
[17:06:06.536] [info]   Save155_F3D415A1_1_6131323334343536_DriftshadeSanctuary01_002325_20211216022723_29_1 -- player '' () at 'Driftshade Refuge', playtime 
[17:06:06.536] [info]   Save156_F3D415A1_1_6131323334343536_Tamriel_010000_20211216030531_30_1 -- player '' () at 'Skyrim', playtime 
[17:06:06.536] [info]   Save158_F3D415A1_1_6131323334343536_SolitudeCastleDourEmperorsTower_010030_20211216033504_30_1 -- player '' () at 'Castle Dour, Emperor's Tower', playtime 
[17:06:06.536] [info]   Save159_F3D415A1_1_6131323334343536_SolitudeCastleDourEmperorsTower_010034_20211216033919_30_1 -- player '' () at 'Castle Dour, Emperor's Tower', playtime 
[17:06:06.536] [info]   Save161_F3D415A1_1_6131323334343536_Tamriel_010056_20211216040129_30_1 -- player '' () at 'Skyrim', playtime 
[17:06:06.536] [info]   Save162_F3D415A1_1_6131323334343536_Katariah01_010059_20211216040352_30_1 -- player '' () at 'The Katariah', playtime 
[17:06:06.536] [info]   Save163_F3D415A1_1_6131323334343536_WhiterunBanneredMare_010112_20211216041716_30_1 -- player '' () at 'The Bannered Mare', playtime 
[17:06:06.536] [info]   Save164_F3D415A1_1_6131323334343536_WhiterunArcadiasCauldron_010158_20211216050309_31_1 -- player '' () at 'Arcadia's Cauldron', playtime 
[17:06:06.536] [info]   Save165_F3D415A1_1_6131323334343536_WhiterunArcadiasCauldron_010158_20211216050333_31_1 -- player '' () at 'Arcadia's Cauldron', playtime 
[17:06:06.536] [info]   Save169_F3D415A1_1_6131323334343536_WhiterunArcadiasCauldron_010159_20211216050552_31_1 -- player '' () at 'Arcadia's Cauldron', playtime 
[17:06:06.536] [info]   Save170_F3D415A1_1_6131323334343536_WhiterunArcadiasCauldron_010159_20211216050610_31_1 -- player '' () at 'Arcadia's Cauldron', playtime 
[17:06:06.536] [info]   Save172_F3D415A1_1_6131323334343536_Tamriel_010202_20211216051323_31_1 -- player '' () at 'Skyrim', playtime 
[17:06:06.536] [info]   Save173_F3D415A1_1_6131323334343536_Tamriel_010233_20211216054420_31_1 -- player '' () at 'Skyrim', playtime 
[17:06:06.536] [info]   Save174_F3D415A1_1_6131323334343536_Tamriel_010247_20211216055840_31_1 -- player '' () at 'Skyrim', playtime 
[17:06:06.536] [info]   Save175_F3D415A1_1_6131323334343536_Tamriel_010258_20211216061009_31_1 -- player '' () at 'Skyrim', playtime 
[17:06:06.536] [info]   Save176_F3D415A1_1_6131323334343536_Tamriel_010316_20211216062758_32_1 -- player '' () at 'Skyrim', playtime 
[17:06:06.536] [info]   Save177_F3D415A1_1_6131323334343536_Tamriel_010318_20211216063016_32_1 -- player '' () at 'Skyrim', playtime 
[17:06:06.536] [info]   Save179_F3D415A1_1_6131323334343536_WhiterunArcadiasCauldron_010323_20211216063607_32_1 -- player '' () at 'Arcadia's Cauldron', playtime 
[17:06:06.536] [info]   Save180_F3D415A1_1_6131323334343536_Tamriel_010340_20211216065452_32_1 -- player '' () at 'Skyrim', playtime 
[17:06:06.536] [info]   Save183_F3D415A1_1_6131323334343536_WhiterunArcadiasCauldron_010421_20211217003859_32_1 -- player '' () at 'Arcadia's Cauldron', playtime 
[17:06:06.536] [info]   Save184_F3D415A1_1_6131323334343536_WhiterunArcadiasCauldron_010437_20211217005534_33_1 -- player '' () at 'Arcadia's Cauldron', playtime 
[17:06:06.536] [info]   Save185_F3D415A1_1_6131323334343536_WhiterunArcadiasCauldron_010550_20211217040011_33_1 -- player '' () at 'Arcadia's Cauldron', playtime 
[17:06:06.536] [info]   Save186_F3D415A1_1_6131323334343536_WhiterunArcadiasCauldron_010605_20211217041802_34_1 -- player '' () at 'Arcadia's Cauldron', playtime 
